metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Temperature	unclassified.Coriobacteriaceae	Room Temp	-0.0318483437945042	0.0114734511169682	210	206	0.00603687616714175	0.0273124688726996
Kit	Austropuccinia	Zymo	-0.000370971078970093	0.000133819218268632	210	209	0.00610234485511345	0.0275196067982213
Temperature	unclassified.Actinobacteria	Room Temp	-0.000207262593707278	7.48323141019191e-05	210	72	0.00614734129122124	0.0276333862544286
Temperature	Austropuccinia	Hot	0.000440529191118601	0.000159276728271498	210	209	0.00621820513575624	0.0277894137425256
Temperature	Schaedlerella	Room Temp	-0.000285690480485607	0.000103300930596106	210	209	0.00622180722561554	0.0277894137425256
Temperature	Atopobium	Hot	-0.0011458288568069	0.000415270486835173	210	209	0.00633987237585811	0.028226565546018
Kit	unclassified.Eubacteriaceae	Zymo	0.00615320915823573	0.00225343522562323	210	209	0.00689548882709822	0.0306028361278835
Temperature	unclassified.Desulfobulbaceae	Room Temp	-0.000155448753470712	5.70196921658674e-05	210	55	0.00698385027571347	0.0308969072324286
Temperature	Bacilliculturomica	Hot	0.000142073545809418	5.21397362423672e-05	210	57	0.00701177698442738	0.0309226000764337
Temperature	Glomus	Hot	0.000120483506193229	4.43712053873746e-05	210	55	0.007208674028787	0.0316909631831579
Temperature	Leuconostoc	Hot	-0.000402763008348542	0.000148470531941375	210	72	0.00726351520597037	0.0318319569214626
Temperature	Anaerofustis	Room Temp	-0.00294206707330317	0.0010897298668871	210	209	0.00754128503382486	0.032862138190143
Kit	Syntrophomonas	Zymo	0.000127006823633127	4.70462592926497e-05	210	195	0.00754559825395988	0.032862138190143
Temperature	Talaromyces	Hot	7.85632751959035e-05	2.91689616538695e-05	210	41	0.00768285284084238	0.0333559884208002
Temperature	Mycobacterium	Room Temp	-0.000327513361924797	0.000121774737742488	210	209	0.00776957224236901	0.0336280557115538
Temperature	Rhizopus	Hot	0.000520759478173061	0.000194175455307366	210	209	0.00794180344687147	0.0342674111689084
Temperature	unclassified.Coriobacteriia	Hot	-0.00644708297286768	0.00240754742285377	210	209	0.00803471505120652	0.0344556185324746
Temperature	Xylanimonas	Room Temp	-0.000721411797581464	0.000269352669177453	210	137	0.00802423176954216	0.0344556185324746
Kit	unclassified.Opitutae	Zymo	0.0169287570214648	0.00632780011604902	210	38	0.00809422277130393	0.034604658820437
Temperature	Micromonospora	Hot	0.000165620614785151	6.24119768328013e-05	210	181	0.00861223553282118	0.0367070282770854
Temperature	unclassified.Ruminococcaceae	Hot	0.34460330154161	0.129933036381096	210	209	0.00864939809600145	0.0367533694170518
Kit	Parolsenella	Zymo	0.0104993230633975	0.00397698885762414	210	84	0.00895426228070207	0.0377049959892214
Temperature	Sporobacter	Hot	0.000213942956544462	8.10249754118454e-05	210	188	0.00894308183429729	0.0377049959892214
Temperature	Rikenella	Hot	0.000200371166270977	7.58841815342801e-05	210	129	0.00894232511757834	0.0377049959892214
Temperature	Rikenella	Room Temp	0.00020022164113567	7.58841815342801e-05	210	129	0.00899263862211462	0.0377528792604091
Kit	Phoenicibacter	Zymo	-0.000126808334299506	4.81019485698639e-05	210	56	0.00905104747162655	0.0378843244471075
Temperature	unclassified.Christensenellaceae	Room Temp	0.00216261417957428	0.000823663267039304	210	209	0.00932867187145761	0.0388139383223147
Kit	Marinobacter	Zymo	8.68791203006184e-05	3.30767693561792e-05	210	166	0.00930263029916561	0.0388139383223147
Temperature	Solobacterium	Hot	0.000165549166579713	6.3135660844137e-05	210	141	0.00942132728785229	0.0390831321911498
Temperature	Collinsella	Room Temp	-0.258877446423585	0.0991145499536296	210	209	0.00969762034962325	0.0401102758839447
Temperature	Schaedlerella	Hot	-0.000268643759552767	0.000103300930596106	210	209	0.0100118860719928	0.0411685947733464
Temperature	Sphingobacterium	Room Temp	0.000145251704292014	5.58536685474161e-05	210	105	0.010012390717409	0.0411685947733464
Temperature	Coriobacterium	Room Temp	-0.000307675521738281	0.000118873703955835	210	30	0.0103651925985576	0.042494250008163
Temperature	Odoribacter	Hot	0.052859287706558	0.0204350041602812	210	209	0.0104104305942981	0.0425209376478573
Kit	Paenibacillus	Zymo	0.00080555782741892	0.000311513697120925	210	209	0.0104325333427862	0.0425209376478573
Temperature	Calonectria	Hot	9.70460458359003e-05	3.7597161313154e-05	210	27	0.010572015617923	0.0429641797495825
Temperature	Brachybacterium	Room Temp	-9.3545920798604e-05	3.63641593049046e-05	210	50	0.0108333176089336	0.0438984870066353
Temperature	Lactococcus	Hot	-0.00144674860084902	0.000563256133770299	210	209	0.0109528449037672	0.0442545583105971
Temperature	Bacteroidia..environmental.samples	Hot	0.00051651603485751	0.000201504675280653	210	209	0.0111142938152227	0.0447774719126263
Kit	Weissella	Zymo	-0.000200427556179881	7.82788011309462e-05	210	40	0.0112032580571555	0.0449175274732353
Temperature	Penicillium	Hot	9.53686518437443e-05	3.72517842481369e-05	210	26	0.0112133169443198	0.0449175274732353
Kit	Ruminiclostridium	Zymo	0.000130171032481558	5.08667803911235e-05	210	169	0.0112461818913436	0.0449204636688526
Temperature	Granulicatella	Room Temp	-0.000143673571258406	5.63344097091687e-05	210	89	0.0115209651784016	0.0458869211379074
Temperature	Coprococcus	Hot	-0.319037422690656	0.12563540780609	210	209	0.0118767716908908	0.0470360533253975
Kit	Romboutsia	Zymo	-0.0208843388364225	0.00822166548602896	210	208	0.0118515607119334	0.0470360533253975
Kit	Cupriavidus	Zymo	0.000136860425747845	5.4003581678959e-05	210	152	0.0120455963656962	0.0475698975119866
Temperature	Enterococcus	Room Temp	-0.0145832719631994	0.0057762903059134	210	209	0.0123689938423364	0.0485276418649855
Kit	Stenotrophomonas	Zymo	0.00014038001810142	5.56164523275309e-05	210	188	0.0123895916573631	0.0485276418649855
Temperature	Guerin_crAss_Beta	Hot	0.000826325279038638	0.000327387763753588	210	59	0.0123922518925607	0.0485276418649855
Kit	Traorella	Zymo	0.000360683301174742	0.00014334705189232	210	174	0.0126623998623833	0.049447025160927
Temperature	Barnesiella	Room Temp	0.0517940853794564	0.0206668412668903	210	189	0.0130148915054141	0.0506819451937852
Temperature	unclassified.Fungi	Hot	0.000235962967059248	9.41982637470352e-05	210	73	0.0130571346296161	0.0507052061450093
Temperature	Eggerthella	Hot	-0.0271093926421694	0.0108494294893865	210	209	0.0132829317406752	0.0514391650234456
Temperature	Mediterranea	Room Temp	0.00105348390306347	0.000422293122060309	210	206	0.0134295126612197	0.0518631455811745
Kit	Massilia	Zymo	0.000120239461161198	4.83522761807796e-05	210	135	0.0137232432765316	0.0528514988997002
Temperature	Cuneatibacter	Hot	0.000415791045634347	0.000167641853226625	210	203	0.0139682252830256	0.0536471949056863
Kit	Lactococcus	Zymo	-0.001170581666843	0.0004732298077951	210	209	0.0142220647835104	0.0544724563488974
Temperature	Mycoplasma	Hot	0.00592410931254661	0.0023961192401901	210	164	0.0142693579943004	0.0545042690601965
Temperature	Megamonas	Hot	-0.372315657888102	0.151209327036333	210	130	0.0146658322179455	0.0557142213062171
Temperature	Schaalia	Room Temp	-0.000477516462543127	0.000193871116591925	210	143	0.0146338266634186	0.0557142213062171
Kit	Piromyces	Zymo	-0.000147051760112597	5.98235001746369e-05	210	196	0.0148315592410305	0.0561911106204896
Temperature	Atopobium	Room Temp	-0.00101257824889071	0.000415270486835173	210	209	0.0156407006578243	0.0590964851882117
Temperature	Pseudomonas	Hot	0.0709390504335099	0.0291285492125129	210	209	0.0157662034431824	0.0594101143222883
Temperature	Dysgonomonas	Hot	0.000381002028881593	0.000156711781305431	210	201	0.015942538519786	0.0596900595472875
Temperature	Pedobacter	Hot	0.000212306059574358	8.73465337507815e-05	210	209	0.0159685853152257	0.0596900595472875
Temperature	Cellulomonas	Room Temp	-0.000172068810380098	7.07580805976772e-05	210	115	0.01591854113995	0.0596900595472875
Kit	unclassified.Oscillospiraceae	Zymo	0.0498639773675899	0.0205457759910235	210	209	0.0161252286633178	0.0601148524568486
Temperature	Escherichia	Hot	0.0212634062690801	0.00878870112081364	210	209	0.0164544828518795	0.0611791676248072
Temperature	Massilicoli	Room Temp	-0.00102896624468324	0.000425958045509256	210	209	0.0166198855569771	0.0616302387497453
Temperature	Cronobacter	Hot	0.000200646618023736	8.32068593351551e-05	210	209	0.0168082837749364	0.0621639701517489
Temperature	Bacteroidetes..environmental.samples	Hot	0.000205388688711979	8.52209307451405e-05	210	185	0.0168685889753623	0.0622223941624182
Temperature	Cronobacter	Room Temp	0.000200428105977311	8.32068593351551e-05	210	209	0.0169261282844668	0.0622703351096965
Kit	Halotalea	Zymo	5.3547608860445e-05	2.23155297580117e-05	210	25	0.0173459499403812	0.0636473438757295
Kit	Klebsiella	Zymo	0.0175423222804391	0.00732529124929658	210	209	0.0175682626382906	0.0642943224301838
Temperature	Bariatricus	Hot	-0.000238343368728355	9.96161066345541e-05	210	209	0.0176681681330198	0.0643231746092751
Temperature	Curtobacterium	Room Temp	-0.000130263043610303	5.44389252129941e-05	210	72	0.0176583389041805	0.0643231746092751
Temperature	Peptoniphilus	Hot	-0.00031360418709539	0.000131189623757699	210	120	0.0177691222763586	0.0645226829671413
Kit	Cronobacter	Zymo	0.000166980859874589	6.99077447889227e-05	210	209	0.0178574658529834	0.0646754851359347
Temperature	unclassified.Erysipelotrichaceae	Room Temp	-0.0558784845635689	0.0234551256439662	210	209	0.0181537157711114	0.0655785391421543
Temperature	Muribaculum	Hot	0.000158602698197575	6.66340663560709e-05	210	100	0.0182570539456537	0.0657818593196491
Temperature	Roseburia	Room Temp	-0.284097007768167	0.11943152046054	210	209	0.0183274571581731	0.0658498818161482
Temperature	Acinetobacter	Hot	0.0210487547922622	0.00885197030964363	210	209	0.0183701387040757	0.0658498818161482
Temperature	Monoglobus	Room Temp	0.00907274144082233	0.00382115953955874	210	162	0.0185410880220194	0.0662926881196498
Temperature	Stenotrophomonas	Hot	0.0001570835442569	6.61968189577545e-05	210	188	0.0186077969401004	0.0663614799037254
Temperature	Acholeplasma	Room Temp	0.000143746756210039	6.060185208077e-05	210	50	0.0186563536736166	0.0663653497092009
Temperature	unclassified.Clostridiales.Family.XIII..Incertae.Sedis	Hot	0.000931751228011788	0.00039349047766321	210	158	0.0188570956231075	0.0669091870078791
Kit	unclassified.Rhodospirillaceae	Zymo	0.000163720911235341	6.93317925660396e-05	210	187	0.0191814485303319	0.0678877596086176
Kit	unclassified.Christensenellaceae	Zymo	0.00163056366343229	0.00069201556126835	210	209	0.0194423161560492	0.0684643777988836
Temperature	Verticillium	Hot	-8.8487939253025e-05	3.75526127316566e-05	210	47	0.019436238854174	0.0684643777988836
Temperature	Tyzzerella	Room Temp	-0.00364151747627043	0.00155001392558592	210	209	0.0197965130861802	0.0692568907875755
Kit	unclassified.Acidobacteria	Zymo	0.000193780723257123	8.25282960776243e-05	210	205	0.019863442942881	0.0692568907875755
Kit	unclassified.Anaerolineales	Zymo	0.000197220232940645	8.39945728495027e-05	210	123	0.0198655316207566	0.0692568907875755
Kit	Succinivibrio	Zymo	0.000220424689783896	9.37858074442289e-05	210	73	0.0197472620618652	0.0692568907875755
Temperature	Guerin_crAss_Delta	Room Temp	0.0205583471295601	0.00877085908642606	210	106	0.0200777188636794	0.0698225148542882
Kit	Scardovia	Zymo	0.000220388693561969	9.40689667875194e-05	210	42	0.0201351438223814	0.0698484641778887
Temperature	Christensenella	Hot	0.000691186634399764	0.000295594170630035	210	209	0.0203748567986388	0.0705050737735074
Kit	Clostridiales..environmental.samples	Zymo	-0.0455313141986169	0.0195835577329887	210	209	0.0210917259061532	0.0715685262543742
Temperature	Neglecta	Room Temp	-0.00706079391605992	0.00303282182316497	210	209	0.0209202048260954	0.0715685262543742
Temperature	Anaeromassilibacillus	Room Temp	0.00254580363353356	0.00109397839922953	210	209	0.0209756559990322	0.0715685262543742
Kit	Lachnoanaerobaculum	Zymo	0.000330013704497603	0.000141922355746146	210	209	0.02107342786392	0.0715685262543742
Temperature	Weissella	Room Temp	-0.00021708887959567	9.31704092914652e-05	210	40	0.0208177395716785	0.0715685262543742
Temperature	Variovorax	Room Temp	-9.69176480411825e-05	4.16589796992511e-05	210	48	0.0210112019758486	0.0715685262543742
Temperature	Diaporthe	Room Temp	0.000116985467699239	5.02823876547435e-05	210	61	0.0210048468186273	0.0715685262543742
Temperature	Murdochiella	Hot	7.18618223858071e-05	3.0898642090561e-05	210	41	0.0210507302898688	0.0715685262543742
Kit	Mediterranea	Zymo	-0.000824296083331777	0.000354797189065836	210	206	0.0211841703132697	0.0717081600434652
Kit	unclassified.Clostridia	Zymo	0.0128722209435531	0.00555328765002485	210	209	0.0214789843266765	0.0725304833060235
Kit	Shinella	Zymo	-0.00197531723984937	0.000854915759996897	210	135	0.0218936404619532	0.0735752628985833
Temperature	Shinella	Room Temp	-0.00235137308389658	0.00101755328540853	210	135	0.0218783693726047	0.0735752628985833
Temperature	Corynebacterium	Room Temp	-0.000222256404548491	9.63213820813639e-05	210	208	0.0220689459823795	0.0739865383294161
Temperature	Sphingobacterium	Hot	0.000128663606398958	5.58536685474161e-05	210	105	0.0222895101218568	0.0745472132783633
Temperature	Faecalitalea	Room Temp	-0.00299552414229611	0.00130148678708985	210	167	0.0224025656279968	0.0746258731656827
Kit	Peptoniphilus	Zymo	0.000253654346592372	0.00011022133042742	210	120	0.0224197902214497	0.0746258731656827
Temperature	Proteiniphilum	Hot	0.000133715458619251	5.82821171870509e-05	210	104	0.0228287966712802	0.0758067879963177
Temperature	Eisenbergiella	Room Temp	-0.0105724812552716	0.00461458924701254	210	209	0.0230157267958116	0.0762456762178934
Temperature	unclassified.Acholeplasmatales	Hot	0.00368547758585954	0.0016092529037529	210	57	0.0230700436624956	0.0762456762178934
Kit	Staphylococcus	Zymo	-0.0105920783264253	0.00462935595137278	210	209	0.0231977374333208	0.0764868795560908
Temperature	Magnetospirillum	Room Temp	0.000126929918020223	5.55702099139738e-05	210	46	0.0234296869075128	0.077069887756948
Temperature	Pyricularia	Hot	-0.000146837791018849	6.44420468952742e-05	210	72	0.0237633048179055	0.0779838031348166
Kit	Turicibacter	Zymo	-0.00689118799581033	0.00304232137291701	210	174	0.0245942654286917	0.0805217402091592
Kit	unclassified.Porphyromonadaceae	Zymo	-0.000844454874016668	0.000373022993915357	210	209	0.0246752668831207	0.0805981848191651
Temperature	Cantharellus	Room Temp	-0.000113594762803913	5.02220282402163e-05	210	59	0.0247986047791151	0.0808122365529206
Temperature	unclassified.Burkholderiales..miscellaneous.	Hot	0.00210650817275368	0.000932385874526962	210	177	0.0249618208741229	0.081154943214009
Temperature	Vibrio	Hot	-0.000163622741011993	7.2904296220781e-05	210	208	0.0259221412951112	0.0840815627159292
Kit	Neurospora	Zymo	-0.000187134013985514	8.34301505152393e-05	210	207	0.0260104592627038	0.0841727362251388
Temperature	Pedobacter	Room Temp	0.000195450093133586	8.73465337507815e-05	210	209	0.0263645052832336	0.0851214281430959
Temperature	unclassified.Peptococcaceae	Room Temp	0.000710831593309415	0.000318267629243257	210	209	0.0266447433120159	0.0858279980419313
Temperature	unclassified.Clostridiaceae	Room Temp	0.0408027181838395	0.0183976439352783	210	209	0.0277095746328523	0.0888102384051924
Temperature	Barnesiella	Hot	0.0458318695948025	0.0206668412668903	210	189	0.0277214113080478	0.0888102384051924
Temperature	Phoenicibacter	Hot	-0.000126933977145967	5.72527704975221e-05	210	56	0.0277611403312368	0.0888102384051924
Kit	Merdibacter	Zymo	0.000291091111241292	0.00013140759398856	210	162	0.0278935935425048	0.0890302369233371
Kit	unclassified.Clostridiaceae	Zymo	0.0341047209474117	0.0154571126373653	210	209	0.0285110114283056	0.0907936081475427
Kit	Thermoclostridium	Zymo	0.00010358033549324	4.7067649081127e-05	210	107	0.0289216253173483	0.0918918913492111
Temperature	Turicibacter	Room Temp	-0.0079268339107307	0.00362108672355217	210	174	0.0297666135553204	0.0943621899100632
Kit	unclassified.Rhizobiales..miscellaneous.	Zymo	0.000217124515145911	9.92579938323558e-05	210	209	0.0298848637222293	0.094522713763974
Kit	Rothia	Zymo	-0.000386988735591601	0.00017707717836259	210	190	0.0300371712284759	0.0947899895652581
Temperature	Cryptobacterium	Hot	-0.00499520648236235	0.00229318478684296	210	39	0.0305723655632598	0.0961277606771046
Temperature	unclassified.Bacteria.candidate.phyla	Room Temp	0.000128694640624477	5.91148510625231e-05	210	48	0.0306673685708073	0.0961277606771046
Temperature	Chloroflexi..environmental.samples	Hot	8.03066256220575e-05	3.6881101862707e-05	210	46	0.0306356338626251	0.0961277606771046
Temperature	unclassified.Siphoviridae	Room Temp	-0.000360773994820693	0.000165824979065232	210	111	0.0307732459350277	0.0961935813891194
Temperature	Chloroflexi..environmental.samples	Room Temp	8.02140862904047e-05	3.6881101862707e-05	210	46	0.0308259831633229	0.0961935813891194
Temperature	Raoultibacter	Room Temp	-0.000732918722903772	0.000337767361250878	210	209	0.0312118308624159	0.0971807116829786
Kit	Coprobacillus	Zymo	-0.0657672155624011	0.0303454028008324	210	209	0.0314126422451244	0.097588608574853
Temperature	unclassified.Bacillales	Room Temp	0.00397520520171869	0.00183871699200119	210	208	0.0318280605092895	0.0986049106034763
Temperature	Erysipelotrichaceae..environmental.samples	Room Temp	0.00196883258127029	0.000911148530502651	210	209	0.0319157511726058	0.0986049106034763
Kit	Viruses..environmental.samples..186616.	Zymo	-0.00018043297984463	8.3519449795107e-05	210	197	0.031951376611856	0.0986049106034763
Kit	Odoribacter	Zymo	-0.0370270143903329	0.0171688376056028	210	209	0.0322452011247785	0.0986406809024953
Temperature	Cupriavidus	Room Temp	-0.000138638844575516	6.42771189075423e-05	210	152	0.0322252842738008	0.0986406809024953
Temperature	unclassified.Desulfovibrionaceae	Room Temp	0.000757574590890808	0.000351219706622778	210	180	0.0322182203817666	0.0986406809024953
Kit	Chlamydia	Zymo	0.00206681235436156	0.000958281225778029	210	136	0.0322333161996817	0.0986406809024953
Temperature	Monosporascus	Room Temp	0.000319432849068196	0.000148417044930462	210	208	0.0325928361424387	0.099486429971898
Temperature	Alloscardovia	Room Temp	-0.00012856070535616	5.99544049258786e-05	210	66	0.033233347654932	0.101220522922865
Temperature	Butyricicoccus	Room Temp	-0.0416554001150267	0.0194983709920718	210	209	0.0338844980402937	0.102979409261588
Kit	unclassified.Deltaproteobacteria..miscellaneous.	Zymo	0.000190535004988612	8.93949335288177e-05	210	209	0.0342966971324921	0.10400603598964
Temperature	Finegoldia	Room Temp	-0.000245413886809288	0.000115320942262757	210	50	0.0345720512031796	0.104166631896369
Temperature	Muribaculum	Room Temp	0.000141854969519196	6.66340663560709e-05	210	100	0.0345073668093527	0.104166631896369
Temperature	Candida..1535326.	Room Temp	-0.000215372296353133	0.000101204925675037	210	75	0.034573188268895	0.104166631896369
Temperature	Carnobacterium	Hot	0.00468917019848825	0.00220773341396846	210	209	0.0349195300850877	0.104983877546135
Temperature	Byssochlamys	Room Temp	0.000242624681490337	0.000114372322075838	210	36	0.035141764972294	0.105425294916882
Temperature	Terrisporobacter	Room Temp	-0.00110014579975697	0.000519311218743625	210	80	0.0353884122266114	0.105811267288364
Temperature	Raffaelea	Hot	8.52550460992153e-05	4.02510677968264e-05	210	52	0.0354217976330144	0.105811267288364
Kit	unclassified.Chloroflexi	Zymo	0.000330929138534722	0.000156394902145659	210	209	0.0356020491752697	0.106122952552296
Temperature	Zopfia	Hot	0.000127171885947783	6.01901275036047e-05	210	52	0.0358740564297576	0.10670623593362
Temperature	Zopfia	Room Temp	0.000127058252912398	6.01901275036047e-05	210	52	0.0360380442890714	0.10673980066975
Kit	Polaribacter	Zymo	-6.68537970791668e-05	3.16677898816213e-05	210	39	0.0360250552579036	0.10673980066975
Temperature	unclassified.Hungateiclostridiaceae	Room Temp	-0.000883595522503557	0.000419721753316525	210	209	0.0365419047738414	0.108003346456301
Kit	Hespellia	Zymo	0.000709037860436328	0.000337505155889347	210	209	0.0369287856981295	0.108916545160306
Temperature	Acinetobacter	Room Temp	0.018563479875699	0.00885197030964363	210	209	0.0372606222023337	0.109587340984184
Temperature	Gemella	Hot	-0.00015679391996509	7.47878128613878e-05	210	127	0.0373130002206521	0.109587340984184
Temperature	Erysipelatoclostridium	Hot	-0.0126187406585287	0.00602761680143465	210	209	0.0375854980867762	0.110156239675709
Temperature	Massilia	Hot	0.000120329559613409	5.75507199503624e-05	210	135	0.0378247040875867	0.110625389779176
Kit	unclassified.Rikenellaceae	Zymo	-0.0141117650886204	0.00676960334352109	210	209	0.0383968322842472	0.11206424119703
Kit	Candida..1535326.	Zymo	0.000176997763346064	8.50291450969735e-05	210	75	0.0386701328951614	0.112626762057158
Temperature	Metschnikowia	Hot	0.000132061004635152	6.3501373953522e-05	210	81	0.0388514353957248	0.112919556513978
Temperature	Anaeroglobus	Room Temp	0.000130214940561083	6.27332121100262e-05	210	78	0.0392207174005787	0.113756354618276
Kit	Alistipes	Zymo	-0.366326431546765	0.178253335940103	210	209	0.0411899903145811	0.119220717308042
Temperature	Lachnospiraceae..environmental.samples	Room Temp	-0.00826082710677696	0.00402871012660614	210	209	0.0416409153114472	0.12027685868885
Temperature	unclassified.Selenomonadales	Hot	0.000455650563371789	0.000222574333066278	210	87	0.0419675819605926	0.120970473362698
Temperature	Bacteroidales..environmental.samples	Room Temp	0.00142989482246315	0.000700735664482512	210	209	0.0426285110977356	0.122622754145338
Kit	Finegoldia	Zymo	0.000196928860753309	9.68889712331296e-05	210	50	0.0434430902025236	0.124709322593692
Kit	Proteobacteria..environmental.samples	Zymo	0.0055676973975532	0.00275527654039307	210	125	0.0446603764773111	0.126784366079095
Temperature	Enterobacter	Hot	0.00137268397115391	0.000679457468151656	210	209	0.0447100804556464	0.126784366079095
Temperature	Johnsonella	Room Temp	-0.00019325065582637	9.55255078287436e-05	210	209	0.0444218498401135	0.126784366079095
Temperature	Monilinia	Hot	0.00011045530598273	5.46360100783611e-05	210	69	0.0445645275315589	0.126784366079095
Temperature	Monilinia	Room Temp	0.0001103922551779	5.46360100783611e-05	210	69	0.0446850919159829	0.126784366079095
Kit	Myriosclerotinia	Zymo	-6.35011382930599e-05	3.13718620085461e-05	210	31	0.044305797783979	0.126784366079095
Kit	Streptomyces	Zymo	0.00101631913141357	0.000503904065154466	210	209	0.045064400584568	0.127530429184668
Temperature	Catenibacterium	Room Temp	-0.00905090841812517	0.00449201049068396	210	79	0.0452754949833848	0.127611173360427
Temperature	Traorella	Room Temp	0.000343915604687898	0.000170617118588604	210	174	0.0451882676892674	0.127611173360427
Temperature	Acetobacter	Room Temp	0.00011516862982627	5.72052072404739e-05	210	27	0.0454488112073332	0.127841927701915
Temperature	Aerococcus	Hot	-6.34979874861996e-05	3.1621465727523e-05	210	37	0.0460021937918267	0.129138688596333
Temperature	Bacillus	Room Temp	-0.00092718327296793	0.00046228960923843	210	209	0.0462636514735622	0.129612394308697
Temperature	Dysgonomonas	Room Temp	0.000313891909247678	0.000156711781305431	210	201	0.0465492560174601	0.129891935952913
Kit	Slackia	Zymo	-0.000156802337359104	7.82763361847611e-05	210	179	0.0465275003218591	0.129891935952913
Temperature	unclassified.Chitinophagaceae	Hot	8.35781149066082e-05	4.17995674320748e-05	210	70	0.0469286406575115	0.130689720396815
Kit	Sharpea	Zymo	0.000213632997883503	0.000107036135910094	210	169	0.0473226818564027	0.131004176703467
Kit	Arcobacter	Zymo	-7.01652490720012e-05	3.51461373601703e-05	210	93	0.0472689265127168	0.131004176703467
Temperature	Ascoidea	Hot	4.85676187061288e-05	2.43177167920042e-05	210	41	0.0471784375228367	0.131004176703467
Temperature	Rhodococcus	Room Temp	-0.000105197896257215	5.27730329825903e-05	210	121	0.0475971679073421	0.131503637815147
Kit	Parasutterella	Zymo	0.0045939372857051	0.00230742711027856	210	148	0.0478701226519713	0.131996906247447
Temperature	unclassified.Anaerolineaceae	Room Temp	-0.000106918273273686	5.38265523129239e-05	210	97	0.0483810248010428	0.133143056440665
Temperature	Veillonella	Room Temp	0.00394045595408043	0.00198595690390374	210	209	0.0486263925141194	0.13355539633544
Temperature	unclassified.Prevotellaceae	Room Temp	0.00559509240054987	0.00282225431560428	210	209	0.0488142769276334	0.133764004723795
Temperature	Mediterranea	Hot	0.000836894761572072	0.000422293122060309	210	206	0.0488937098811583	0.133764004723795
Kit	Dielma	Zymo	0.000571479924302064	0.000288638914181197	210	209	0.0491055876464019	0.134081272518886
Temperature	Sutterella	Room Temp	0.0496276918590965	0.0251136768728838	210	188	0.0495366922193876	0.134994728504296
Kit	Granulicatella	Zymo	-9.34169540386719e-05	4.73303711767339e-05	210	89	0.0498113864824341	0.135479218487243
Temperature	Eisenbergiella	Hot	-0.00909765241229475	0.00461458924701254	210	209	0.0500669088418837	0.135909783613502
Kit	unclassified.Neisseriaceae	Zymo	0.000320672673289351	0.000162919593185877	210	138	0.0504377517963061	0.136450187355658
Temperature	Tuber	Room Temp	0.000101955143873304	5.18042185995715e-05	210	65	0.0504611923196532	0.136450187355658
Kit	Raoultibacter	Zymo	-0.000557435631701147	0.000283781345396579	210	209	0.0509001058310079	0.13737132809218
Temperature	Odoribacter	Room Temp	0.0400957736135267	0.0204350041602812	210	209	0.0511577732143259	0.137800707039745
Temperature	unclassified.Gemmatimonadetes	Hot	0.000108645443104058	5.54352536935354e-05	210	182	0.0514222963614749	0.138246865987196
Kit	Actinobacteria..environmental.samples	Zymo	0.000117009845510582	5.99726248254614e-05	210	141	0.0524687099883836	0.140789360007218
Temperature	Caulobacter	Room Temp	-9.35612915837566e-05	4.8267357471506e-05	210	68	0.054003878596055	0.14463107715955
Temperature	Dialister	Hot	0.0999809459306073	0.0516323756649243	210	209	0.0542494464887499	0.145010948740483
Temperature	Catenibacterium	Hot	-0.0086939431225149	0.00449201049068396	210	79	0.0543699143842721	0.145055611277123
Temperature	Methanobrevibacter	Room Temp	-0.00207671281065497	0.00107709280896358	210	155	0.0552839065947169	0.147213145560789
Temperature	Leuconostoc	Room Temp	-0.000286010796057494	0.000148470531941375	210	72	0.0554960166773894	0.147497017709107
Kit	Geoglossum	Zymo	0.0002405773641979	0.000125070912488854	210	209	0.0558553689223022	0.1481704093992
Kit	Butyricimonas	Zymo	-0.012862485854467	0.00672326119657571	210	193	0.0571812451153351	0.150925965826155
Temperature	Verticillium	Room Temp	-7.18525591419906e-05	3.75526127316566e-05	210	47	0.0571488218477263	0.150925965826155
Temperature	unclassified.Magnetococcales	Room Temp	-0.000115203828411256	6.02263786938919e-05	210	29	0.0572179984891717	0.150925965826155
Temperature	Lachnoanaerobaculum	Room Temp	0.000322702243065198	0.000168921390995217	210	209	0.0575379964929313	0.151484216755401
Temperature	unclassified.Actinobacteria..class...miscellaneous.	Room Temp	-0.000238970327706832	0.000125266647402135	210	207	0.0578853558093689	0.152112269589281
Temperature	Neisseria	Hot	9.52556508860838e-05	4.99705912140575e-05	210	147	0.0580754635218214	0.1523255122017
Kit	Parabacteroides	Zymo	-0.339291039677619	0.178523179301194	210	209	0.0588220129220852	0.153255900180668
Temperature	Bacteroidales..environmental.samples	Hot	0.00133153061727456	0.000700735664482512	210	209	0.058868682687424	0.153255900180668
Kit	Flavobacterium	Zymo	-0.000203678448997279	0.000107133567301792	210	209	0.0587402443544651	0.153255900180668
Kit	unclassified.Chitinophagaceae	Zymo	-6.6790518798582e-05	3.51186610776721e-05	210	70	0.0586495452022956	0.153255900180668
Kit	unclassified.Streptococcaceae	Zymo	-0.000373828995281302	0.000196913334170029	210	106	0.0590993929118686	0.153570541432699
Kit	unclassified.Acholeplasmatales	Zymo	-0.00255686088490571	0.00135204287477366	210	57	0.0600772809951868	0.155533405243095
Kit	Ogataea	Zymo	-7.02370030541229e-05	3.71256761992542e-05	210	74	0.0599750636011701	0.155533405243095
