taxid	name	mean16S
263	Francisella tularensis	2.98
264	Francisella tularensis subsp. novicida	NA
265	Paracoccus	2.69
266	Paracoccus denitrificans	3
270	Thermus	1.88
271	Thermus aquaticus	2
274	Thermus thermophilus	2
277	Meiothermus ruber	2
279	Xanthobacter	2
280	Xanthobacter autotrophicus	2
283	Comamonas	4.96
285	Comamonas testosteroni	7
286	Pseudomonas	5.63
287	Pseudomonas aeruginosa	4
288	Pseudoalteromonas atlantica	6.5
292	Burkholderia cepacia	5.6
293	Brevundimonas diminuta	2
294	Pseudomonas fluorescens	5.16
296	Pseudomonas fragi	7.25
297	Hydrogenophilus thermoluteolus	3
298	Pseudomonas marginalis	NA
300	Pseudomonas mendocina	4
301	Pseudomonas oleovorans	4
303	Pseudomonas putida	6.66
304	Pelomonas saccharophila	NA
305	Ralstonia solanacearum	3.79
306	Pseudomonas sp.	NA
316	Pseudomonas stutzeri	4.16
317	Pseudomonas syringae	5.03
318	Pseudomonas savastanoi pv. glycinea	NA
319	Pseudomonas savastanoi pv. phaseolicola	NA
321	Pseudomonas syringae pv. syringae	NA
322	Pseudomonas amygdali pv. tabaci	NA
323	Pseudomonas syringae pv. tomato	NA
329	Ralstonia pickettii	2.67
333	Pseudomonas chlororaphis subsp. chlororaphis	NA
337	Burkholderia glumae	5
338	Xanthomonas	2
339	Xanthomonas campestris	2
340	Xanthomonas campestris pv. campestris	NA
343	Xanthomonas translucens	2
346	Xanthomonas citri	1.99
347	Xanthomonas oryzae	1.99
349	Zoogloea	NA
350	Zoogloea ramigera	NA
352	Azotobacter	6
353	Azotobacter chroococcum	6
354	Azotobacter vinelandii	6
356	Rhizobiales	2.11
357	Agrobacterium	4.02
358	Agrobacterium tumefaciens	4.22
359	Agrobacterium rhizogenes	4
361	Agrobacterium sp.	NA
373	Agrobacterium vitis	4
374	Bradyrhizobium	1.11
375	Bradyrhizobium japonicum	1.71
376	Bradyrhizobium sp.	1
379	Rhizobium	3.21
380	Sinorhizobium fredii	3
381	Mesorhizobium loti	1.8
382	Sinorhizobium meliloti	3
384	Rhizobium leguminosarum	3
385	Rhizobium leguminosarum bv. phaseoli	NA
386	Rhizobium leguminosarum bv. trifolii	NA
387	Rhizobium leguminosarum bv. viciae	NA
391	Rhizobium sp.	NA
396	Rhizobium phaseoli	3
398	Rhizobium tropici	3
399	Neorhizobium galegae	3
403	Methylococcaceae	2.33
404	Methylobacillus	2
405	Methylobacillus flagellatus	2
407	Methylobacterium	5.67
408	Methylorubrum extorquens	5
409	Methylobacterium sp.	NA
413	Methylococcus	2
415	Methylobacter luteus	NA
416	Methylomonas	3
417	Methylomonas clara	NA
421	Methylomonas methanica	3
425	Methylosinus	3
429	Methylobacter	NA
433	Acetobacteraceae	3.57
434	Acetobacter	4.77
435	Acetobacter aceti	3.33
436	Komagataeibacter hansenii	3.5
437	Acidomonas methanolica	NA
438	Acetobacter pasteurianus	4.86
441	Gluconobacter	4.8
442	Gluconobacter oxydans	4.4
444	Legionellaceae	3.16
445	Legionella	3.31
446	Legionella pneumophila	2.98
447	Fluoribacter bozemanae	NA
449	Legionella hackeliae	4
450	Legionella longbeachae	4
451	Tatlockia micdadei	3
453	Legionella feeleii	NA
454	Legionella israelensis	3
455	Legionella jamestowniensis	NA
456	Legionella jordanis	4
458	Legionella rubrilucens	NA
460	Legionella steigerwaltii	NA
461	Fluoribacter	NA
463	Fluoribacter dumoffii	NA
464	Fluoribacter gormanii	NA
465	Tatlockia	3
466	Legionella maceachernii	NA
468	Moraxellaceae	4.96
469	Acinetobacter	6.65
470	Acinetobacter baumannii	5.97
471	Acinetobacter calcoaceticus	6
475	Moraxella	4
476	Moraxella bovis	4
477	Moraxella lacunata	NA
478	Moraxella nonliquefaciens	4
480	Moraxella catarrhalis	4
481	Neisseriaceae	4.34
482	Neisseria	3.85
483	Neisseria cinerea	4
484	Neisseria flavescens	4
485	Neisseria gonorrhoeae	4
486	Neisseria lactamica	4
487	Neisseria meningitidis	4.02
488	Neisseria mucosa	4
489	Neisseria polysaccharea	4
490	Neisseria sicca	4
491	Neisseria meningitidis serogroup B	NA
492	Neisseria animalis	4
493	Neisseria canis	4
495	Neisseria elongata	4
496	Neisseria macacae	NA
497	Psychrobacter	4.23
498	Psychrobacter immobilis	NA
499	Thermomicrobium	2
500	Thermomicrobium roseum	2
502	Kingella denitrificans	4
504	Kingella kingae	4
505	Kingella oralis	4
506	Alcaligenaceae	2.76
507	Alcaligenes	3
511	Alcaligenes faecalis	3
517	Bordetella	3.08
518	Bordetella bronchiseptica	3
519	Bordetella parapertussis	3
520	Bordetella pertussis	3
521	Bordetella avium	3
522	Acidiphilium	2
524	Acidiphilium cryptum	2
528	Ochrobactrum	4.4
529	Ochrobactrum anthropi	4
531	Polaribacter irgensii	NA
532	Beijerinckia	3
533	Beijerinckia indica	3
535	Chromobacterium	8
536	Chromobacterium violaceum	8
537	Iodobacter fluviatilis	10
538	Eikenella	4
539	Eikenella corrodens	4
541	Zymomonas	2.87
542	Zymomonas mobilis	2.87
543	Enterobacteriaceae	4.87
544	Citrobacter	7.76
545	Citrobacter koseri	7
546	Citrobacter freundii	7.99
547	Enterobacter	7.93
548	Klebsiella aerogenes	7.97
549	Pantoea agglomerans	7
550	Enterobacter cloacae	7.73
551	Erwinia	6.4
552	Erwinia amylovora	7
553	Pantoea ananatis	7
554	Pectobacterium carotovorum	7
555	Pectobacterium carotovorum subsp. carotovorum	NA
556	Dickeya chrysanthemi	7
558	Erwinia sp.	NA
561	Escherichia	7
562	Escherichia coli	7
563	Shimwellia blattae	8
564	Escherichia fergusonii	7
565	Atlantibacter hermannii	7
566	Pseudescherichia vulneris	NA
568	Hafnia	7.89
569	Hafnia alvei	7.67
570	Klebsiella	7.96
571	Klebsiella oxytoca	8
573	Klebsiella pneumoniae	7.99
574	Klebsiella pneumoniae subsp. ozaenae	NA
575	Raoultella planticola	8
576	Klebsiella sp.	NA
577	Raoultella terrigena	8
579	Kluyvera	8
581	Morganella	6.94
582	Morganella morganii	6.94
583	Proteus	7.1
584	Proteus mirabilis	6.79
585	Proteus vulgaris	7
586	Providencia	7
587	Providencia rettgeri	7
588	Providencia stuartii	7
589	Providencia sp.	NA
590	Salmonella	7
613	Serratia	6.87
614	Serratia liquefaciens	7
615	Serratia marcescens	6.98
616	Serratia sp.	NA
618	Serratia odorifera	7
620	Shigella	7
621	Shigella boydii	7
622	Shigella dysenteriae	7
623	Shigella flexneri	7
624	Shigella sonnei	7
625	Shigella sp.	NA
626	Xenorhabdus	7
628	Xenorhabdus nematophila	7
629	Yersinia	7
630	Yersinia enterocolitica	7.2
631	Yersinia intermedia	7
632	Yersinia pestis	6.75
633	Yersinia pseudotuberculosis	7
634	Yersinia bercovieri	NA
635	Edwardsiella	8.2
636	Edwardsiella tarda	8.2
637	Arsenophonus	3.75
638	Arsenophonus nasoniae	7
641	Vibrionaceae	10.59
642	Aeromonas	9.93
644	Aeromonas hydrophila	10
645	Aeromonas salmonicida	9.73
646	Aeromonas sobria	NA
647	Aeromonas sp.	NA
648	Aeromonas caviae	9.5
651	Aeromonas media	10.11
652	Aeromonas schubertii	9.5
654	Aeromonas veronii	9.63
656	Aeromonas allosaccharophila	10
657	Photobacterium	13.83
659	Photobacterium phosphoreum	NA
661	Photobacterium angustum	NA
662	Vibrio	10.45
663	Vibrio alginolyticus	11.84
666	Vibrio cholerae	9.02
668	Aliivibrio fischeri	12
669	Vibrio harveyi	11.83
670	Vibrio parahaemolyticus	11.62
672	Vibrio vulnificus	10.5
673	Grimontia hollisae	9
674	Vibrio mimicus	9.67
675	Vibrio cincinnatiensis	10
676	Vibrio fluvialis	10
678	Vibrio sp.	NA
680	Vibrio campbellii	11.6
685	Vibrio diazotrophicus	NA
687	Vibrio gazogenes	8
688	Aliivibrio logei	NA
689	Vibrio mediterranei	10.5
691	Vibrio natriegens	12
702	Plesiomonas	12.33
703	Plesiomonas shigelloides	12.33
712	Pasteurellaceae	5.89
713	Actinobacillus	6
714	Aggregatibacter actinomycetemcomitans	6
715	Actinobacillus pleuropneumoniae	6
716	Actinobacillus suis	6
717	Actinobacillus capsulatus	NA
723	Actinobacillus ureae	NA
724	Haemophilus	6
725	Haemophilus influenzae biotype aegyptius	NA
726	Haemophilus haemolyticus	6
727	Haemophilus influenzae	6.02
728	Avibacterium paragallinarum	6
729	Haemophilus parainfluenzae	6
730	[Haemophilus] ducreyi	6
731	Histophilus somni	5
732	Aggregatibacter aphrophilus	6
734	Haemophilus paracuniculus	NA
735	Haemophilus parahaemolyticus	6
738	Glaesserella parasuis	6
739	Aggregatibacter segnis	6
745	Pasteurella	5.32
747	Pasteurella multocida	5.97
750	Gallibacterium anatis	6
754	Pasteurella dagmatis	6
755	Avibacterium gallinarum	NA
758	Rodentibacter pneumotropicus	NA
761	Pasteurella testudinis	NA
762	Avibacterium volantium	6
766	Rickettsiales	1
768	Anaplasma	1
769	Anaplasma centrale	1
770	Anaplasma marginale	1
772	Bartonellaceae	2.19
773	Bartonella	2.19
774	Bartonella bacilliformis	2
775	Rickettsiaceae	1
776	Coxiella	1
777	Coxiella burnetii	1
779	Ehrlichia ruminantium	1
780	Rickettsia	1
781	Rickettsia conorii	1
782	Rickettsia prowazekii	1
783	Rickettsia rickettsii	1
784	Orientia tsutsugamushi	1
785	Rickettsia typhi	1
786	Rickettsia akari	1
788	Rickettsia canadensis	1
803	Bartonella quintana	2
807	Bartonella elizabethae	2
809	Chlamydiaceae	1.23
810	Chlamydia	1.23
813	Chlamydia trachomatis	2.03
815	Bacteroidaceae	4.66
816	Bacteroides	4.66
817	Bacteroides fragilis	6
818	Bacteroides thetaiotaomicron	5.25
820	Bacteroides uniformis	4
821	Bacteroides vulgatus	7
823	Parabacteroides distasonis	7
824	Campylobacter gracilis	3
826	Sebaldella termitidis	4
827	Campylobacter ureolyticus	3.5
830	Butyrivibrio	5
831	Butyrivibrio fibrisolvens	NA
832	Fibrobacter	3
833	Fibrobacter succinogenes	3
834	Fibrobacter succinogenes subsp. succinogenes	NA
836	Porphyromonas	3.75
837	Porphyromonas gingivalis	4
838	Prevotella	4.1
839	Prevotella ruminicola	4
840	Prevotella loescheii	NA
841	Roseburia	5
843	Wolinella	3
844	Wolinella succinogenes	3
846	Oxalobacter	1.67
847	Oxalobacter formigenes	1.67
848	Fusobacterium	6.12
849	Fusobacterium gonidiaformans	6
850	Fusobacterium mortiferum	8
851	Fusobacterium nucleatum	4.53
853	Faecalibacterium prausnitzii	6
854	Fusobacterium russii	NA
856	Fusobacterium varium	7
859	Fusobacterium necrophorum	6
860	Fusobacterium periodonticum	5
861	Fusobacterium ulcerans	7
862	Syntrophomonas	3
863	Syntrophomonas wolfei	3
866	Ruminobacter	NA
868	Cardiobacteriaceae	3
872	Desulfovibrio	3.32
873	Desulfocurvibacter africanus	3
876	Desulfovibrio desulfuricans	2.67
879	Desulfovibrio gigas	NA
881	Desulfovibrio vulgaris	4.75
882	Desulfovibrio vulgaris str. Hildenborough	NA
883	Desulfovibrio vulgaris str. 'Miyazaki F'	NA
885	Desulfovibrio sp.	NA
889	Desulfovibrio longus	NA
890	Desulfuromonas	2
891	Desulfuromonas acetoxidans	NA
892	Desulfuromonas sp.	NA
893	Desulfobulbus	2
896	Desulfococcus	2
897	Desulfococcus multivorans	3
898	Desulfomicrobium	2
899	Desulfomicrobium baculatum	2
901	Desulfovibrio piger	7
904	Acidaminococcus	4.5
905	Acidaminococcus fermentans	6
906	Megasphaera	6.5
907	Megasphaera elsdenii	7
911	Nitrobacter	1
912	Nitrobacter hamburgensis	1
913	Nitrobacter winogradskyi	1
914	Nitrosomonas	1
916	Nitrosomonas eutropha	1
919	Thiobacillus	2
920	Acidithiobacillus ferrooxidans	2
